customerID,gender,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaymentMethod,MonthlyCharges,TotalCharges,Churn,State
5708-EVONK,Female,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),93.4$,5435.6,Churned,"New York, USA"
8708-XPXHZ,Female,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,94.2$,4186.3,Churned,"Florida, USA"
0616-ATFGB,Male,Yes,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Electronic check,25.05$,25.05,Churned,"Florida, USA"
0572-ZJKLT,Female,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Mailed check,99.65$,4630.2,Stayed,"California, USA"
5135-RDDQL,Female,No,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Bank transfer (automatic),50.65$,3221.25,Stayed,"New York, USA"
1353-LJWEM,Male,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Electronic check,60.9$,688.5,Stayed,"Texas, USA"
1794-SWWKL,Male,No,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Bank transfer (automatic),59.65$,867.1,Stayed,"New York, USA"
6166-YIPFO,Male,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,64.7$,4746.05,Stayed,"New York, USA"
7016-BPGEU,Female,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Credit card (automatic),25.1$,712.85,Churned,"New York, USA"
6876-ADESB,Male,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Electronic check,48.95$,48.95,Churned,"New York, USA"
9332-GYWLO,Female,No,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Electronic check,54.85$,355.1,Stayed,"New York, USA"
1963-SVUCV,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Electronic check,45.3$,45.3,Churned,"Florida, USA"
4184-VODJZ,Male,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Electronic check,91.35$,5764.7,Stayed,"New York, USA"
0220-EBGCE,Male,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Electronic check,85.85$,167.3,Churned,"California, USA"
1092-WPIVQ,Female,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,25.1$,428.45,Stayed,"California, USA"
7233-IOQNP,Female,No,Yes,43,No,No phone service,DSL,Yes,No,No,Yes,No,No,Bank transfer (automatic),34.0$,1505.35,Stayed,"New York, USA"
2834-JKOOW,Female,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Mailed check,45.9$,693.45,Stayed,"New York, USA"
2754-VDLTR,Male,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,95.2$,930.4,Churned,"Texas, USA"
2400-FEQME,Male,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.5$,1177.95,Stayed,"California, USA"
3190-XFANI,Male,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),100.6$,5069.65,Churned,"Florida, USA"
7551-DACSP,Male,No,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Mailed check,55.3$,324.25,Churned,"Texas, USA"
4957-SREEC,Male,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.35$,1458.1,Stayed,"New York, USA"
7235-NXZCP,Male,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mailed check,74.85$,156.4,Churned,"Texas, USA"
0230-UBYPQ,Male,Yes,Yes,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,Bank transfer (automatic),36.1$,2298.9,Stayed,"California, USA"
4923-ADWXJ,Female,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),65.8$,1679.65,Stayed,"California, USA"
1763-KUAAW,Female,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.35$,369.6,Stayed,"New York, USA"
1104-TNLZA,Male,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Electronic check,105.8$,2998.0,Stayed,"Texas, USA"
5195-KPUNQ,Female,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Mailed check,96.75$,5206.55,Stayed,"Texas, USA"
0520-FDVVT,Male,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),102.35$,3626.1,Churned,"New York, USA"
3439-GVUSX,Male,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mailed check,24.4$,24.4,Stayed,"Texas, USA"
1444-VVSGW,Male,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),115.65$,7968.85,Churned,"Florida, USA"
5712-PTIWW,Male,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Electronic check,79.85$,152.45,Churned,"Florida, USA"
5949-HGVJL,Female,No,Yes,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Electronic check,73.05$,1959.5,Stayed,"California, USA"
5203-XEHAX,Female,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Electronic check,64.35$,2053.05,Stayed,"New York, USA"
1635-HDGFT,Female,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.5$,398.55,Stayed,"New York, USA"
,Male,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mailed check,76.0$,1130.85,Churned,"Florida, USA"
8050-XGRVL,Female,No,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,Credit card (automatic),54.75$,3425.35,Stayed,"Florida, USA"
6661-HBGWL,Female,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),104.75$,4323.45,Churned,"California, USA"
1518-VOWAV,Female,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Electronic check,74.65$,703.55,Churned,"New York, USA"
9828-QHFBK,Male,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Electronic check,51.15$,1275.7,Stayed,"California, USA"
3908-MKIMJ,Male,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Electronic check,41.95$,2965.75,Stayed,"California, USA"
5012-YSPJJ,Male,No,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Mailed check,54.35$,1647.0,Stayed,"Texas, USA"
5909-ECHUI,Female,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Electronic check,56.25$,56.25,Churned,"New York, USA"
1309-BXVOQ,Male,No,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,106.1$,2249.95,Churned,"Texas, USA"
6728-VOIFY,Female,No,Yes,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,96.0$,6109.75,Stayed,"California, USA"
9317-WZPGV,Female,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Bank transfer (automatic),79.75$,159.4,Churned,"California, USA"
4891-NLUBA,Female,No,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),61.45$,3751.15,Stayed,"Florida, USA"
2856-HYAPG,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,68.65$,68.65,Churned,"California, USA"
8969-PRHFK,Male,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.65$,411.25,Stayed,"Florida, USA"
0661-KQHNK,Female,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.0$,105.5,Stayed,"New York, USA"
8709-KRDVL,Female,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,100.0$,3320.6,Stayed,"California, USA"
4488-PSYCG,Male,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.25$,327.45,Churned,"Texas, USA"
1427-VERSM,Female,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,98.7$,5669.5,Stayed,"Florida, USA"
9801-NOSHQ,Male,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.8$,465.45,Stayed,"Florida, USA"
6339-YPSAH,Male,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Electronic check,73.8$,704.3,Stayed,"Texas, USA"
3621-CEOVK,Female,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,100.2$,1369.8,Churned,"New York, USA"
6906-ANDWJ,Male,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Bank transfer (automatic),74.9$,1107.25,Churned,"New York, USA"
2159-TURXX,Male,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.05$,95.55,Stayed,"New York, USA"
1548-FEHVL,Male,No,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Electronic check,106.2$,6375.2,Stayed,"Texas, USA"
3795-CAWEX,Male,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),116.55$,8152.3,Stayed,"Florida, USA"
6215-NQCPY,Male,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Electronic check,99.7$,1566.75,Stayed,"California, USA"
5647-URDKA,Male,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.7$,130.25,Stayed,"New York, USA"
2229-DPMBI,Female,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.5$,162.15,Stayed,"Texas, USA"
9626-WEQRM,Female,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Mailed check,29.15$,110.05,Stayed,"Florida, USA"
2188-SXWVT,Female,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,Mailed check,55.0$,1885.15,Stayed,"Texas, USA"
6258-PVZWJ,Male,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),90.8$,6302.85,Stayed,"Texas, USA"
1094-BKOSX,Female,No,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),51.0$,2264.5,Stayed,"California, USA"
6969-MVBAI,Female,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Electronic check,90.1$,816.8,Stayed,"California, USA"
2978-XXSOG,Female,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Mailed check,59.05$,1253.5,Stayed,"Texas, USA"
2342-CKIAO,Female,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.3$,41.2,Stayed,"California, USA"
6953-PBDIN,Male,No,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),72.95$,5265.55,Stayed,"Florida, USA"
3898-BSJYF,Female,No,No,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),73.55$,693.3,Stayed,"Texas, USA"
3938-YFPXD,Male,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),84.3$,5997.1,Stayed,"California, USA"
7696-AMHOD,Female,No,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Credit card (automatic),78.0$,3824.2,Stayed,"Texas, USA"
2453-SAFNS,Female,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Mailed check,72.1$,3886.05,Stayed,"Texas, USA"
9558-IHEZX,Female,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),106.75$,7283.25,Stayed,"California, USA"
9617-UDPEU,Female,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.25$,412.55,Stayed,"Texas, USA"
6340-DACFT,Female,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.55$,1070.25,Stayed,"Florida, USA"
4955-VCWBI,Female,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.0$,817.95,Stayed,"New York, USA"
6813-GZQCG,Female,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),24.65$,1171.3,Stayed,"Texas, USA"
7426-GSWPO,Male,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),103.5$,6548.65,Stayed,"New York, USA"
3389-KTRXV,Female,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,23.85$,625.65,Stayed,"Texas, USA"
3118-UHVVQ,Female,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),25.8$,1911.5,Stayed,"Texas, USA"
1031-IIDEO,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,70.85$,70.85,Churned,"California, USA"
5832-XKAES,Male,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Credit card (automatic),69.8$,134.7,Churned,"Texas, USA"
3205-MXZRA,Male,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,Credit card (automatic),59.45$,1507.0,Stayed,"Florida, USA"
4701-AHWMW,Male,No,Yes,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),54.55$,2978.3,Churned,"New York, USA"
8317-BVKSO,Male,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,20.05$,299.3,Stayed,"California, USA"
5702-KVQRD,Male,No,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Electronic check,82.55$,5832.65,Stayed,"Texas, USA"
0083-PIVIK,Male,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Electronic check,81.25$,5567.55,Stayed,"Texas, USA"
9210-IAHGH,Female,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Credit card (automatic),70.75$,450.8,Churned,"Texas, USA"
6169-PGNCD,Female,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),74.3$,4166.35,Stayed,"California, USA"
0023-XUOPT,Female,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Electronic check,94.1$,1215.6,Churned,"Florida, USA"
4592-IWTJI,Female,No,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Credit card (automatic),29.7$,91.7,Churned,"New York, USA"
4909-JOUPP,Male,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),109.7$,7898.45,Stayed,"Texas, USA"
4657-FWVFY,Female,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Credit card (automatic),96.35$,3915.4,Stayed,"New York, USA"
2257-BOVXD,Male,No,Yes,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Credit card (automatic),66.6$,979.5,Stayed,"Texas, USA"
7729-JTEEC,Male,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Electronic check,44.5$,90.05,Stayed,"Texas, USA"
7632-MNYOY,Male,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),110.9$,7432.05,Churned,"Florida, USA"
6518-LGAOV,Female,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Electronic check,105.0$,4026.4,Churned,"Florida, USA"
7242-QZLXF,Male,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Electronic check,25.3$,25.3,Churned,"California, USA"
4576-CSAJH,Male,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Credit card (automatic),55.15$,1193.05,Churned,"Florida, USA"
1000-AJSLD,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.1$,20.1,Churned,"California, USA"
9696-RMYBA,Male,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mailed check,80.1$,398.55,Stayed,"Florida, USA"
8690-UPCZI,Male,No,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Bank transfer (automatic),69.05$,1958.45,Stayed,"Florida, USA"
1062-LHZOD,Male,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mailed check,69.9$,69.9,Churned,"Texas, USA"
9770-LXDBK,Female,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.4$,63.15,Stayed,"New York, USA"
4086-WITJG,Male,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.7$,1301.1,Stayed,"Texas, USA"
8344-WFMFH,Male,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Electronic check,50.1$,484.05,Stayed,"Texas, USA"
9600-NAXZN,Male,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,101.4$,4528.0,Churned,"New York, USA"
8822-KNBHV,Female,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),83.45$,3887.85,Stayed,"New York, USA"
8404-FYDIB,Male,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Credit card (automatic),86.65$,2208.75,Stayed,"New York, USA"
2791-SFVEW,Female,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.15$,238.15,Stayed,"California, USA"
6457-USBER,Male,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Electronic check,80.8$,80.8,Churned,"New York, USA"
6762-NSODU,Female,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.4$,958.15,Stayed,"New York, USA"
4662-EKDPQ,Male,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Bank transfer (automatic),62.05$,118.3,Churned,"California, USA"
9248-OJYKK,Male,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,76.45$,76.45,Churned,"Texas, USA"
9888-ZCUMM,Male,No,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),60.05$,3845.45,Stayed,"New York, USA"
3398-FSHON,Female,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Electronic check,91.3$,1094.5,Churned,"New York, USA"
3319-DWOEP,Male,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Electronic check,95.75$,573.75,Churned,"Texas, USA"
1074-WVEVG,Female,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.35$,1267.0,Stayed,"Florida, USA"
9979-RGMZT,Female,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Mailed check,94.05$,633.45,Stayed,"Florida, USA"
6437-UDQJM,Female,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),84.1$,6129.65,Stayed,"New York, USA"
1226-IENZN,Male,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Electronic check,78.75$,1218.25,Stayed,"Florida, USA"
2108-GLPQB,Male,No,Yes,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Credit card (automatic),55.55$,1405.3,Stayed,"New York, USA"
9259-PACGQ,Female,No,Yes,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Electronic check,62.65$,2274.9,Churned,"Texas, USA"
4415-IJZTP,Female,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,74.5$,74.5,Churned,"New York, USA"
1465-VINDH,Female,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Credit card (automatic),102.1$,1068.85,Churned,"New York, USA"
5474-LAMUQ,Male,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.1$,533.9,Stayed,"New York, USA"
3468-DRVQJ,Female,No,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Electronic check,70.3$,676.15,Stayed,"California, USA"
1122-YJBCS,Male,No,Yes,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Credit card (automatic),53.65$,3804.4,Stayed,"New York, USA"
4990-ALDGW,Male,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.75$,1118.8,Stayed,"Texas, USA"
4816-OKWNX,Male,No,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),103.4$,5236.4,Stayed,"Florida, USA"
3315-IKYZQ,Male,No,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Mailed check,50.8$,1386.8,Stayed,"Texas, USA"
2810-FTLEM,Female,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Electronic check,50.15$,762.25,Churned,"California, USA"
4747-LCAQL,Male,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Mailed check,79.0$,1902.0,Stayed,"New York, USA"
3411-WLRSQ,Female,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Bank transfer (automatic),74.6$,239.05,Stayed,"California, USA"
0898-XCGTF,Male,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Bank transfer (automatic),96.5$,5673.7,Stayed,"Florida, USA"
8006-PYCSW,Female,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.1$,39.8,Stayed,"Texas, USA"
8249-THVEC,Male,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.4$,997.75,Stayed,"Florida, USA"
8722-PRFDV,Female,No,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),77.55$,5574.35,Stayed,"Texas, USA"
2164-SOQXL,Female,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.05$,406.05,Stayed,"California, USA"
4020-KIUDI,Male,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.85$,138.85,Stayed,"New York, USA"
5850-BDWCY,Female,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.2$,123.65,Stayed,"Texas, USA"
2038-YSEZE,Female,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Mailed check,67.45$,1801.1,Stayed,"California, USA"
0827-ITJPH,Male,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),18.55$,689.0,Stayed,"New York, USA"
8799-OXZMD,Female,No,No,28,No,No phone service,DSL,No,No,Yes,No,No,No,Mailed check,29.75$,790.7,Stayed,"California, USA"
1925-TIBLE,Female,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Electronic check,86.5$,582.5,Churned,"Florida, USA"
1705-GUHPV,Female,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,24.2$,1618.2,Stayed,"Texas, USA"
4779-ZGICK,Male,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,23.55$,1173.35,Stayed,"California, USA"
0048-PIHNL,Female,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.45$,900.9,Stayed,"Texas, USA"
0818-OCPZO,Male,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Electronic check,81.45$,2122.05,Churned,"New York, USA"
